penalty,mixture,.metric,.estimator,mean,n,std_err,.config
0.0011288378916846883,0.4,rsq,standard,0.3911620260635581,3,0.0011211549120116319,pre0_mod027_post0
0.0011288378916846883,0.6000000000000001,rmse,standard,2.4323449428270663,3,0.005228588898358172,pre0_mod028_post0
0.0011288378916846883,0.6000000000000001,rsq,standard,0.3911676496083089,3,0.0011239516406105837,pre0_mod028_post0
0.0011288378916846883,0.8,rmse,standard,2.4323632567114495,3,0.005216062375605841,pre0_mod029_post0
0.0011288378916846883,0.8,rsq,standard,0.39115448096712596,3,0.0011140589174222708,pre0_mod029_post0
0.0011288378916846883,1,rmse,standard,2.432396087596461,3,0.005212145952363473,pre0_mod030_post0
0.0011288378916846883,1,rsq,standard,0.3911263997774531,3,0.0011168107601344894,pre0_mod030_post0
0.00206913808111479,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod031_post0
0.00206913808111479,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod031_post0
0.00206913808111479,0.2,rmse,standard,2.4322763293492295,3,0.005182884953409977,pre0_mod032_post0
0.00206913808111479,0.2,rsq,standard,0.3912152170705401,3,0.001100422289113688,pre0_mod032_post0
0.00206913808111479,0.4,rmse,standard,2.432342786241936,3,0.005226254285177424,pre0_mod033_post0
0.00206913808111479,0.4,rsq,standard,0.3911620260635581,3,0.0011211549120116319,pre0_mod033_post0
0.00206913808111479,0.6000000000000001,rmse,standard,2.4323443437842442,3,0.0052290543456099264,pre0_mod034_post0
0.00206913808111479,0.6000000000000001,rsq,standard,0.39116753636717655,3,0.0011238619274177798,pre0_mod034_post0
0.00206913808111479,0.8,rmse,standard,2.432361247653316,3,0.005216514571989664,pre0_mod035_post0
0.00206913808111479,0.8,rsq,standard,0.39115366936668483,3,0.0011141082583823274,pre0_mod035_post0
0.00206913808111479,1,rmse,standard,2.432390238497379,3,0.00521670761044363,pre0_mod036_post0
0.00206913808111479,1,rsq,standard,0.39112619520044495,3,0.0011166474193919475,pre0_mod036_post0
0.00379269019073225,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod037_post0
0.00379269019073225,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod037_post0
0.00379269019073225,0.2,rmse,standard,2.4322913048421504,3,0.0051987471039935335,pre0_mod038_post0
0.00379269019073225,0.2,rsq,standard,0.391194657594043,3,0.0011064302207770534,pre0_mod038_post0
0.00379269019073225,0.4,rmse,standard,2.432351558650599,3,0.005214166605534205,pre0_mod039_post0
0.00379269019073225,0.4,rsq,standard,0.3911491259944502,3,0.0011121149943942037,pre0_mod039_post0
0.00379269019073225,0.6000000000000001,rmse,standard,2.432340469169551,3,0.005220142563405764,pre0_mod040_post0
0.00379269019073225,0.6000000000000001,rsq,standard,0.39114221646409897,3,0.001114100429737677,pre0_mod040_post0
0.00379269019073225,0.8,rmse,standard,2.432355377655401,3,0.005227393290534254,pre0_mod041_post0
0.00379269019073225,0.8,rsq,standard,0.3911215610565096,3,0.0011166918491343806,pre0_mod041_post0
0.00379269019073225,1,rmse,standard,2.432405959066343,3,0.005229803068628557,pre0_mod042_post0
0.00379269019073225,1,rsq,standard,0.39108386109410714,3,0.001117220886669096,pre0_mod042_post0
0.0069519279617756054,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod043_post0
0.0069519279617756054,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod043_post0
0.0069519279617756054,0.2,rmse,standard,2.432345037694712,3,0.00522821038375586,pre0_mod044_post0
0.0069519279617756054,0.2,rsq,standard,0.3911349126156454,3,0.0011187636185270831,pre0_mod044_post0
0.0069519279617756054,0.4,rmse,standard,2.4323398172285153,3,0.005219288785343093,pre0_mod045_post0
0.0069519279617756054,0.4,rsq,standard,0.391114124171807,3,0.0011110506202827552,pre0_mod045_post0
0.0069519279617756054,0.6000000000000001,rmse,standard,2.4323849926343812,3,0.005232586253935872,pre0_mod046_post0
0.0069519279617756054,0.6000000000000001,rsq,standard,0.3910706117967759,3,0.0011159162748639701,pre0_mod046_post0
0.0069519279617756054,0.8,rmse,standard,2.432477937863652,3,0.005241234381106927,pre0_mod047_post0
0.0069519279617756054,0.8,rsq,standard,0.3910053662034977,3,0.001119261175149906,pre0_mod047_post0
0.0069519279617756054,1,rmse,standard,2.432632098658809,3,0.0052501112605270695,pre0_mod048_post0
0.0069519279617756054,1,rsq,standard,0.3909100388329246,3,0.0011227417239462266,pre0_mod048_post0
0.012742749857031334,0,rmse,standard,2.433920187027754,3,0.005144572565155988,pre0_mod049_post0
0.012742749857031334,0,rsq,standard,0.39015189307065257,3,0.0010185685058541295,pre0_mod049_post0
0.012742749857031334,0.2,rmse,standard,2.4323331003678517,3,0.0052346883965796375,pre0_mod050_post0
0.012742749857031334,0.2,rsq,standard,0.39108742173094124,3,0.0011162718660169015,pre0_mod050_post0
0.012742749857031334,0.4,rmse,standard,2.4324627783558688,3,0.005240676101953878,pre0_mod051_post0
0.012742749857031334,0.4,rsq,standard,0.39098838717235257,3,0.0011168682051205438,pre0_mod051_post0
0.012742749857031334,0.6000000000000001,rmse,standard,2.432730517039279,3,0.005257996777802007,pre0_mod052_post0
0.012742749857031334,0.6000000000000001,rsq,standard,0.3908259516039577,3,0.0011232154292512466,pre0_mod052_post0
0.012742749857031334,0.8,rmse,standard,2.4331611665797928,3,0.005266924382372107,pre0_mod053_post0
